CalendarYear;YearMonthNumber;QuarterLabel;MonthYear;TerritoryGroup;Country;Region;ProductCategory;ProductSubcategory;IncomeGroup;AgeGroup;Gender;Occupation;HouseOwnerFlag;Revenue;Profit;UnitsSold;SalesOrderNumber;CustomerKey
2011;201104;Q2;Apr 2011;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Middle Income;46-55;Female;Professional;0;2202.65;843.97;1;SO000127;11696
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;55+;Female;Professional;1;2278.95;945.09;1;SO000128;11874
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Accessories;Tires and Tubes;Middle Income;55+;Female;Professional;1;101.06;65.22;2;SO000128;11874
2011;201104;Q2;Apr 2011;North America;United States;Northwest;Bikes;Road Bikes;Low Income;46-55;Male;Manual;0;1844.83;796.08;1;SO000129;11763
2011;201104;Q2;Apr 2011;North America;United States;Northwest;Accessories;Bottles and Cages;Low Income;46-55;Male;Manual;0;146.97;95.47;3;SO000129;11763
2011;201104;Q2;Apr 2011;North America;United States;Northwest;Clothing;Caps;Low Income;46-55;Male;Manual;0;87.49;37.62;1;SO000129;11763
2011;201104;Q2;Apr 2011;North America;Canada;Canada;Bikes;Mountain Bikes;Low Income;55+;Female;Manual;0;6879.54;2800.25;2;SO000130;11136
2011;201104;Q2;Apr 2011;North America;Canada;Canada;Accessories;Tires and Tubes;Low Income;55+;Female;Manual;0;31.41;19.38;1;SO000130;11136
2011;201104;Q2;Apr 2011;North America;United States;Northwest;Accessories;Tires and Tubes;Low Income;55+;Male;Management;0;105.30;63.14;1;SO000131;11158
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Clothing;Shorts;Middle Income;55+;Male;Management;1;74.08;31.52;1;SO000132;11045
2011;201104;Q2;Apr 2011;North America;United States;Northeast;Components;Wheels;High Income;46-55;Female;Skilled Manual;1;236.51;80.33;1;SO000133;11242
2011;201104;Q2;Apr 2011;Europe;France;France;Bikes;Road Bikes;High Income;36-45;Female;Clerical;0;3078.15;1212.97;1;SO000134;11352
2011;201104;Q2;Apr 2011;North America;United States;Southeast;Bikes;Road Bikes;High Income;46-55;Female;Manual;0;3282.23;1436.86;1;SO000135;11724
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Accessories;Bottles and Cages;Low Income;46-55;Male;Professional;0;104.99;63.69;1;SO000136;11094
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Components;Brakes;Low Income;46-55;Male;Professional;0;127.41;45.78;1;SO000136;11094
2011;201104;Q2;Apr 2011;Europe;France;France;Accessories;Bottles and Cages;High Income;55+;Male;Clerical;0;46.31;27.83;1;SO000137;11764
2011;201104;Q2;Apr 2011;Europe;Germany;Germany;Bikes;Road Bikes;Low Income;55+;Female;Skilled Manual;0;5551.02;2061.08;2;SO000138;11525
2011;201104;Q2;Apr 2011;Europe;France;France;Accessories;Tires and Tubes;Middle Income;36-45;Male;Clerical;0;99.48;65.39;1;SO000139;11566
2011;201104;Q2;Apr 2011;Europe;United Kingdom;United Kingdom;Clothing;Jerseys;Low Income;55+;Male;Management;1;78.73;28.81;1;SO000140;11657
2011;201104;Q2;Apr 2011;North America;Canada;Canada;Bikes;Road Bikes;Middle Income;55+;Male;Professional;0;2485.64;1105.39;1;SO000141;11837
2011;201104;Q2;Apr 2011;North America;Canada;Canada;Bikes;Road Bikes;Low Income;46-55;Male;Professional;1;5174.58;2248.32;2;SO000142;11494
2011;201104;Q2;Apr 2011;North America;United States;Northwest;Bikes;Road Bikes;Middle Income;36-45;Female;Skilled Manual;1;1380.98;587.99;1;SO000143;11183
2011;201104;Q2;Apr 2011;North America;United States;Northwest;Bikes;Mountain Bikes;Middle Income;36-45;Female;Skilled Manual;1;3103.01;1336.67;1;SO000143;11183
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;26-35;Male;Management;0;3102.29;1171.51;1;SO000144;11095
2011;201104;Q2;Apr 2011;Europe;France;France;Accessories;Tires and Tubes;Low Income;55+;Female;Skilled Manual;0;139.60;81.34;2;SO000145;11540
2011;201104;Q2;Apr 2011;Europe;France;France;Components;Handlebars;Low Income;55+;Female;Skilled Manual;0;135.29;42.15;1;SO000145;11540
2011;201104;Q2;Apr 2011;Europe;France;France;Clothing;Caps;Low Income;55+;Female;Skilled Manual;0;122.85;49.77;3;SO000145;11540
2011;201104;Q2;Apr 2011;Europe;Germany;Germany;Components;Brakes;Middle Income;46-55;Female;Management;0;146.79;44.93;1;SO000146;11580
2011;201104;Q2;Apr 2011;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;High Income;36-45;Female;Clerical;1;2603.15;1100.75;1;SO000147;11619
2011;201104;Q2;Apr 2011;Europe;United Kingdom;United Kingdom;Clothing;Gloves;High Income;55+;Male;Skilled Manual;0;84.34;31.08;2;SO000148;11087
2011;201104;Q2;Apr 2011;Europe;France;France;Bikes;Road Bikes;Middle Income;36-45;Male;Professional;0;773.53;308.11;1;SO000149;11005
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Bikes;Mountain Bikes;High Income;18-25;Female;Clerical;0;1174.83;470.47;1;SO000150;11095
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Bikes;Road Bikes;High Income;18-25;Female;Clerical;0;1108.62;425.02;1;SO000150;11095
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Bikes;Mountain Bikes;High Income;46-55;Male;Clerical;0;4890.63;2052.18;3;SO000151;11282
2011;201104;Q2;Apr 2011;Europe;Germany;Germany;Accessories;Bottles and Cages;Middle Income;55+;Male;Skilled Manual;1;50.80;30.76;1;SO000152;11823
2011;201104;Q2;Apr 2011;Europe;Germany;Germany;Accessories;Tires and Tubes;Middle Income;55+;Male;Skilled Manual;1;84.96;51.18;2;SO000152;11823
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Bikes;Road Bikes;High Income;36-45;Male;Manual;0;2933.52;1280.49;1;SO000153;11804
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Bikes;Road Bikes;High Income;36-45;Male;Manual;0;1089.70;429.59;1;SO000153;11804
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Bikes;Mountain Bikes;High Income;36-45;Male;Manual;0;5818.82;2187.39;2;SO000153;11804
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;55+;Female;Manual;0;3260.32;1234.84;1;SO000154;11612
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;55+;Female;Manual;0;2511.60;938.19;1;SO000154;11612
2011;201104;Q2;Apr 2011;North America;Canada;Canada;Bikes;Road Bikes;High Income;46-55;Female;Professional;0;2325.45;967.43;1;SO000155;11660
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Bikes;Mountain Bikes;High Income;46-55;Male;Skilled Manual;0;3333.89;1271.33;1;SO000156;11456
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;46-55;Male;Clerical;1;3077.70;1298.29;1;SO000157;11319
2011;201104;Q2;Apr 2011;Europe;Germany;Germany;Bikes;Road Bikes;Middle Income;46-55;Female;Manual;1;1221.88;516.35;1;SO000158;11693
2011;201104;Q2;Apr 2011;Europe;Germany;Germany;Bikes;Road Bikes;Middle Income;46-55;Female;Manual;1;1252.51;522.77;1;SO000158;11693
2011;201104;Q2;Apr 2011;Europe;Germany;Germany;Bikes;Road Bikes;Middle Income;46-55;Female;Manual;1;1479.37;630.66;1;SO000158;11693
2011;201104;Q2;Apr 2011;North America;United States;Northwest;Bikes;Road Bikes;High Income;46-55;Female;Skilled Manual;0;2489.50;1040.01;1;SO000159;11815
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Bikes;Mountain Bikes;Middle Income;55+;Male;Skilled Manual;0;1212.52;515.90;1;SO000160;11625
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;55+;Male;Skilled Manual;0;2309.46;932.66;1;SO000160;11625
2011;201104;Q2;Apr 2011;North America;Canada;Canada;Accessories;Tires and Tubes;Middle Income;46-55;Male;Management;1;182.19;108.51;3;SO000161;11498
2011;201104;Q2;Apr 2011;North America;Canada;Canada;Bikes;Road Bikes;Middle Income;46-55;Male;Management;1;2085.92;886.05;1;SO000161;11498
2011;201104;Q2;Apr 2011;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Middle Income;26-35;Male;Management;1;1980.50;850.43;1;SO000162;11425
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Bikes;Mountain Bikes;Middle Income;36-45;Female;Manual;0;2960.31;1291.90;3;SO000163;11784
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Accessories;Tires and Tubes;Middle Income;36-45;Female;Manual;0;17.42;10.47;2;SO000163;11784
2011;201104;Q2;Apr 2011;Europe;Germany;Germany;Accessories;Helmets;High Income;26-35;Male;Management;1;95.26;61.45;1;SO000164;11882
2011;201104;Q2;Apr 2011;Europe;Germany;Germany;Clothing;Shorts;High Income;26-35;Male;Management;1;61.78;23.07;1;SO000164;11882
2011;201104;Q2;Apr 2011;North America;United States;Central;Components;Wheels;Middle Income;55+;Male;Management;1;202.08;62.99;2;SO000165;11720
2011;201104;Q2;Apr 2011;North America;United States;Central;Bikes;Mountain Bikes;Middle Income;55+;Male;Management;1;5186.92;2122.26;2;SO000165;11720
2011;201104;Q2;Apr 2011;North America;United States;Central;Bikes;Road Bikes;Middle Income;55+;Male;Management;1;1750.48;658.25;1;SO000165;11720
2011;201104;Q2;Apr 2011;Europe;Germany;Germany;Bikes;Road Bikes;Middle Income;55+;Female;Clerical;1;3422.02;1439.94;1;SO000166;11813
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Clothing;Shorts;High Income;46-55;Female;Management;1;29.14;12.48;1;SO000167;11714
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Bikes;Road Bikes;Low Income;46-55;Female;Professional;0;3382.49;1306.27;1;SO000168;11807
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Accessories;Bottles and Cages;Low Income;46-55;Female;Professional;0;79.42;51.62;2;SO000168;11807
2011;201104;Q2;Apr 2011;Pacific;Australia;Australia;Clothing;Jerseys;Low Income;46-55;Female;Professional;0;37.53;14.63;1;SO000168;11807
2011;201104;Q2;Apr 2011;North America;United States;Southeast;Bikes;Road Bikes;Middle Income;55+;Male;Clerical;0;2362.30;972.22;1;SO000169;11664
2011;201104;Q2;Apr 2011;North America;United States;Southeast;Bikes;Mountain Bikes;Middle Income;55+;Male;Clerical;0;2987.91;1341.73;1;SO000169;11664
2011;201104;Q2;Apr 2011;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Low Income;46-55;Male;Professional;1;5617.68;2138.38;2;SO000170;11432
2011;201104;Q2;Apr 2011;North America;United States;Central;Accessories;Bottles and Cages;Middle Income;46-55;Male;Clerical;1;227.55;140.03;3;SO000171;11693
2011;201104;Q2;Apr 2011;North America;United States;Central;Bikes;Mountain Bikes;Middle Income;46-55;Male;Clerical;1;1044.84;447.61;1;SO000171;11693
2011;201105;Q2;May 2011;North America;United States;Northeast;Accessories;Tires and Tubes;Low Income;55+;Male;Manual;1;74.80;44.51;1;SO000172;11439
2011;201105;Q2;May 2011;North America;United States;Northeast;Bikes;Road Bikes;Low Income;55+;Male;Manual;1;3214.16;1434.72;1;SO000172;11439
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Clothing;Caps;Middle Income;46-55;Male;Skilled Manual;1;67.81;28.55;1;SO000173;11506
2011;201105;Q2;May 2011;North America;United States;Central;Accessories;Bottles and Cages;Low Income;36-45;Male;Professional;1;28.96;18.04;2;SO000174;11788
2011;201105;Q2;May 2011;North America;United States;Northwest;Accessories;Helmets;Middle Income;46-55;Male;Management;1;55.31;36.30;1;SO000175;11630
2011;201105;Q2;May 2011;North America;United States;Northwest;Accessories;Helmets;High Income;26-35;Male;Skilled Manual;0;114.60;71.26;1;SO000176;11244
2011;201105;Q2;May 2011;Europe;Germany;Germany;Bikes;Road Bikes;Low Income;26-35;Female;Professional;0;2694.51;1121.27;1;SO000177;11801
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Bikes;Road Bikes;Low Income;55+;Male;Skilled Manual;0;1022.93;439.11;1;SO000178;11078
2011;201105;Q2;May 2011;North America;United States;Northwest;Clothing;Caps;Low Income;46-55;Female;Management;0;37.38;16.20;1;SO000179;11002
2011;201105;Q2;May 2011;North America;United States;Northwest;Bikes;Mountain Bikes;Low Income;46-55;Female;Management;0;1034.32;438.41;1;SO000179;11002
2011;201105;Q2;May 2011;North America;United States;Northwest;Bikes;Mountain Bikes;Low Income;46-55;Female;Management;0;6895.92;3077.83;2;SO000179;11002
2011;201105;Q2;May 2011;Europe;Germany;Germany;Bikes;Road Bikes;High Income;36-45;Male;Manual;1;5541.62;2157.94;2;SO000180;11070
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Bikes;Road Bikes;High Income;55+;Male;Management;0;3050.81;1342.89;1;SO000181;11377
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Components;Brakes;High Income;55+;Male;Management;0;426.18;153.02;2;SO000181;11377
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Bikes;Mountain Bikes;High Income;55+;Male;Management;0;1366.87;559.55;1;SO000181;11377
2011;201105;Q2;May 2011;Europe;France;France;Bikes;Road Bikes;Middle Income;26-35;Male;Manual;1;967.62;368.35;1;SO000182;11061
2011;201105;Q2;May 2011;Europe;France;France;Clothing;Jerseys;Middle Income;26-35;Male;Manual;1;24.36;10.06;1;SO000182;11061
2011;201105;Q2;May 2011;North America;United States;Southwest;Bikes;Mountain Bikes;High Income;55+;Female;Skilled Manual;1;2856.41;1081.77;1;SO000183;11133
2011;201105;Q2;May 2011;North America;United States;Southeast;Bikes;Mountain Bikes;Middle Income;26-35;Female;Management;1;2961.27;1167.74;1;SO000184;11108
2011;201105;Q2;May 2011;Europe;United Kingdom;United Kingdom;Bikes;Mountain Bikes;Low Income;55+;Male;Professional;0;1428.47;641.75;1;SO000185;11721
2011;201105;Q2;May 2011;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Low Income;55+;Male;Professional;0;4513.34;1868.57;2;SO000185;11721
2011;201105;Q2;May 2011;Europe;United Kingdom;United Kingdom;Bikes;Mountain Bikes;Low Income;55+;Male;Professional;0;2182.84;809.74;2;SO000185;11721
2011;201105;Q2;May 2011;Europe;United Kingdom;United Kingdom;Bikes;Mountain Bikes;Low Income;55+;Female;Professional;1;2508.76;1090.67;1;SO000186;11850
2011;201105;Q2;May 2011;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Low Income;55+;Female;Professional;1;3338.39;1248.73;1;SO000186;11850
2011;201105;Q2;May 2011;Europe;United Kingdom;United Kingdom;Components;Saddles;Low Income;55+;Female;Professional;1;443.40;134.07;2;SO000186;11850
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Accessories;Bottles and Cages;Low Income;36-45;Female;Clerical;0;62.37;40.58;1;SO000187;11699
2011;201105;Q2;May 2011;North America;United States;Southwest;Clothing;Shorts;Middle Income;46-55;Male;Manual;0;74.70;28.95;1;SO000188;11490
2011;201105;Q2;May 2011;North America;United States;Southwest;Bikes;Road Bikes;Middle Income;46-55;Male;Manual;0;1203.48;475.99;1;SO000188;11490
2011;201105;Q2;May 2011;North America;United States;Southwest;Bikes;Road Bikes;Middle Income;46-55;Male;Manual;0;3476.29;1433.46;1;SO000188;11490
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Components;Saddles;High Income;26-35;Male;Skilled Manual;0;426.04;156.62;1;SO000189;11785
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Bikes;Road Bikes;High Income;26-35;Male;Skilled Manual;0;2766.69;1103.09;1;SO000189;11785
2011;201105;Q2;May 2011;North America;United States;Southwest;Bikes;Mountain Bikes;High Income;46-55;Male;Clerical;1;1312.67;540.97;1;SO000190;11605
2011;201105;Q2;May 2011;North America;United States;Central;Accessories;Bottles and Cages;Low Income;26-35;Male;Skilled Manual;0;204.70;132.82;2;SO000191;11000
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Bikes;Road Bikes;Middle Income;46-55;Female;Management;0;7553.10;2899.91;3;SO000192;11074
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Components;Handlebars;Middle Income;46-55;Female;Management;0;310.92;97.64;1;SO000192;11074
2011;201105;Q2;May 2011;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Low Income;55+;Female;Manual;0;2283.54;1016.03;1;SO000193;11314
2011;201105;Q2;May 2011;North America;United States;Northwest;Bikes;Mountain Bikes;Low Income;55+;Male;Professional;1;1681.35;727.96;1;SO000194;11144
2011;201105;Q2;May 2011;North America;United States;Southeast;Bikes;Road Bikes;Middle Income;46-55;Male;Clerical;1;2042.57;896.94;1;SO000195;11737
2011;201105;Q2;May 2011;North America;United States;Southeast;Accessories;Bottles and Cages;Middle Income;46-55;Male;Clerical;1;13.48;8.73;1;SO000195;11737
2011;201105;Q2;May 2011;North America;United States;Southwest;Bikes;Mountain Bikes;High Income;26-35;Male;Clerical;0;3458.77;1526.90;1;SO000196;11301
2011;201105;Q2;May 2011;North America;United States;Southwest;Accessories;Tires and Tubes;High Income;26-35;Male;Clerical;0;107.32;63.59;1;SO000196;11301
2011;201105;Q2;May 2011;North America;United States;Northeast;Bikes;Road Bikes;Middle Income;46-55;Female;Skilled Manual;1;2074.66;776.67;1;SO000197;11103
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Bikes;Road Bikes;High Income;46-55;Female;Management;0;6078.00;2305.03;3;SO000198;11003
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Bikes;Road Bikes;High Income;36-45;Female;Management;1;1931.27;755.27;1;SO000199;11803
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Clothing;Jerseys;High Income;36-45;Female;Management;1;68.75;25.28;1;SO000199;11803
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Accessories;Tires and Tubes;High Income;46-55;Male;Clerical;1;119.54;70.09;2;SO000200;11684
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Clothing;Jerseys;High Income;46-55;Male;Clerical;1;83.03;35.21;1;SO000200;11684
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Accessories;Bottles and Cages;High Income;46-55;Male;Clerical;1;92.08;54.68;1;SO000200;11684
2011;201105;Q2;May 2011;Europe;France;France;Bikes;Road Bikes;Low Income;46-55;Female;Management;0;2662.89;1067.95;3;SO000201;11171
2011;201105;Q2;May 2011;Europe;France;France;Bikes;Road Bikes;Low Income;46-55;Female;Management;0;4310.26;1911.05;2;SO000201;11171
2011;201105;Q2;May 2011;Europe;United Kingdom;United Kingdom;Clothing;Shorts;Low Income;26-35;Male;Professional;0;76.98;31.75;2;SO000202;11012
2011;201105;Q2;May 2011;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Low Income;26-35;Male;Professional;0;1471.16;561.26;1;SO000202;11012
2011;201105;Q2;May 2011;Europe;United Kingdom;United Kingdom;Components;Handlebars;Low Income;55+;Female;Management;0;416.00;134.89;1;SO000203;11623
2011;201105;Q2;May 2011;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Low Income;55+;Female;Management;0;5235.18;2344.31;2;SO000203;11623
2011;201105;Q2;May 2011;North America;United States;Southeast;Bikes;Road Bikes;High Income;36-45;Female;Manual;0;5653.16;2483.86;2;SO000204;11233
2011;201105;Q2;May 2011;North America;United States;Northeast;Clothing;Gloves;Low Income;55+;Female;Management;0;74.92;29.71;2;SO000205;11840
2011;201105;Q2;May 2011;Europe;United Kingdom;United Kingdom;Bikes;Road Bikes;Middle Income;46-55;Female;Professional;0;3137.35;1308.12;1;SO000206;11369
2011;201105;Q2;May 2011;Pacific;Australia;Australia;Clothing;Gloves;High Income;55+;Female;Professional;1;130.64;54.11;2;SO000207;11358
2011;201105;Q2;May 2011;North America;Canada;Canada;Accessories;Helmets;High Income;55+;Male;Clerical;0;74.96;49.13;1;SO000208;11275
2011;201105;Q2;May 2011;North America;Canada;Canada;Accessories;Tires and Tubes;High Income;55+;Male;Clerical;0;48.29;29.36;1;SO000208;11275
2011;201105;Q2;May 2011;North America;United States;Southwest;Components;Handlebars;Middle Income;55+;Female;Manual;0;313.14;101.02;1;SO000209;11258
2011;201105;Q2;May 2011;North America;United States;Northwest;Components;Handlebars;Middle Income;36-45;Female;Skilled Manual;1;277.96;88.73;1;SO000210;11700
2011;201105;Q2;May 2011;North America;United States;Northwest;Bikes;Road Bikes;Middle Income;36-45;Female;Skilled Manual;1;1594.84;607.94;1;SO000210;11700
2011;201105;Q2;May 2011;North America;Canada;Canada;Accessories;Tires and Tubes;Middle Income;46-55;Female;Professional;0;39.52;23.46;1;SO000211;11026
2011;201106;Q2;Jun 2011;North America;United States;Northwest;Bikes;Road Bikes;Middle Income;55+;Male;Skilled Manual;0;3183.16;1272.42;1;SO000212;11571
2011;201106;Q2;Jun 2011;North America;United States;Northwest;Clothing;Caps;Middle Income;55+;Male;Clerical;0;48.92;21.02;1;SO000213;11599
2011;201106;Q2;Jun 2011;North America;United States;Northeast;Bikes;Mountain Bikes;Middle Income;55+;Female;Management;1;2466.89;947.65;1;SO000214;11154
